iteracao,index,views,tabelas_temporarias,operacao,variacao,tempo
13,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"28,18841362"
14,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"29,07839274"
15,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"29,90225649"
16,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"27,62636495"
17,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"29,93968916"
18,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"28,60042167"
19,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"27,01827645"
20,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"27,49618745"
21,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"27,12561679"
22,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"28,97811365"
23,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"27,60066867"
24,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"26,50183177"
25,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"28,01519442"
26,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"33,89239931"
27,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"31,75145745"
28,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"31,02668118"
29,codigo_rua_numero/spgist,1,0,pertinencia,ST_contains,"31,61709499"
0,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"28,75200534"
1,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"27,26998997"
2,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,71775317"
3,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"27,44141412"
4,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,63173318"
5,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,37409043"
6,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,92448902"
7,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"27,70100784"
8,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,80006075"
9,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,70273852"
10,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"27,84839368"
11,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"27,5333879"
12,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,80416203"
13,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,86505222"
14,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"27,81529498"
15,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"27,28264451"
16,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"28,56130314"
17,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"29,5459516"
18,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"27,64091945"
19,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"25,42232275"
20,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,60385656"
21,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,92296648"
22,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"25,50610137"
23,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,11234474"
24,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"23,85521626"
25,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"23,97241235"
26,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"24,77824545"
27,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"25,066921"
28,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,12692785"
29,codigo_rua_numero/spgist,1,0,pertinencia,ST_coveredby,"26,11685371"
0,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"108,9585619"
1,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"110,722327"
2,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"116,7599902"
3,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"106,0468535"
4,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"105,1574991"
5,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"106,0598781"
6,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"105,3248656"
7,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"106,3513951"
8,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"97,27169323"
9,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"99,21442819"
10,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"96,91326761"
11,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"95,60611796"
12,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"96,20014644"
13,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"96,22577119"
14,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"97,21124291"
15,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"96,76700735"
16,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"96,30191922"
17,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"97,52935123"
18,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"107,2073116"
19,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"113,0847425"
20,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"110,2848237"
21,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"104,6165442"
22,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"107,7847908"
23,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"114,3864524"
24,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"112,8679531"
25,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"105,6192837"
26,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"99,53370309"
27,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"104,8615301"
28,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"103,9578519"
29,codigo_rua_numero/spgist,1,0,pertinencia,ST_disjoint,"103,2833247"
0,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"28,18363833"
1,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"26,5346415"
2,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"26,50200105"
3,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"26,66770768"
4,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"26,46191621"
5,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,03307676"
6,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"29,1694746"
7,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"26,88379145"
8,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"28,53369284"
9,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"28,45038533"
10,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,5789001"
11,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,32296705"
12,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"26,48962092"
13,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"26,70657873"
14,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,59539223"
15,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"28,62545538"
16,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,26724291"
17,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,19209838"
18,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,71790218"
19,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,3909986"
20,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,80340886"
21,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,08149409"
22,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"28,05112052"
23,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,03900433"
24,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,91010594"
25,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"28,63402295"
26,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"28,24919176"
27,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"26,41809678"
28,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"26,46698904"
29,codigo_rua_numero/spgist,1,0,pertinencia,ST_intersects,"27,16077256"
0,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,46192312"
1,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"25,77483487"
2,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"23,59419894"
3,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,50382853"
4,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"23,27917957"
5,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"23,93822169"
6,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"25,38378882"
7,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"23,57657719"
8,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"25,52359033"
9,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"26,02843332"
10,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"23,60363436"
11,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,43778634"
12,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,60400772"
13,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,96137118"
14,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"23,84755349"
15,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,83670521"
16,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,03177166"
17,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,16971922"
18,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"25,86641192"
19,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"25,13442683"
20,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"26,23201084"
21,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,78692222"
22,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"25,13179374"
23,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"23,24316764"
24,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,71181917"
25,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,40835404"
26,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,83072329"
27,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"26,02339411"
28,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"23,74474812"
29,codigo_rua_numero/spgist,1,0,pertinencia,ST_within,"24,95493984"
0,0,0,1,dist_med_api,0,"31,46693826"
1,0,0,1,dist_med_api,0,"30,72209644"
2,0,0,1,dist_med_api,0,"27,41695237"
3,0,0,1,dist_med_api,0,"27,46701908"
4,0,0,1,dist_med_api,0,"27,5503788"
5,0,0,1,dist_med_api,0,"28,9442687"
6,0,0,1,dist_med_api,0,"33,22061419"
7,0,0,1,dist_med_api,0,"48,14436555"
8,0,0,1,dist_med_api,0,"37,61363053"
9,0,0,1,dist_med_api,0,"33,464535"
10,0,0,1,dist_med_api,0,"30,46225858"
11,0,0,1,dist_med_api,0,"30,40929174"
12,0,0,1,dist_med_api,0,"29,01671004"
13,0,0,1,dist_med_api,0,"28,7296195"
14,0,0,1,dist_med_api,0,"30,48798943"
15,0,0,1,dist_med_api,0,"28,74625564"
16,0,0,1,dist_med_api,0,"33,62127423"
17,0,0,1,dist_med_api,0,"29,16154075"
18,0,0,1,dist_med_api,0,"28,4331007"
19,0,0,1,dist_med_api,0,"28,85878229"
20,0,0,1,dist_med_api,0,"31,0014832"
21,0,0,1,dist_med_api,0,"29,18090868"
22,0,0,1,dist_med_api,0,"29,4052124"
23,0,0,1,dist_med_api,0,"28,92504692"
24,0,0,1,dist_med_api,0,"28,69905472"
25,0,0,1,dist_med_api,0,"28,81718826"
26,0,0,1,dist_med_api,0,"28,46704316"
27,0,0,1,dist_med_api,0,"29,73370099"
28,0,0,1,dist_med_api,0,"30,14803123"
29,0,0,1,dist_med_api,0,"29,57279849"
0,0,0,1,dist_max_pt_med,0,"12,40734863"
1,0,0,1,dist_max_pt_med,0,"10,74453759"
2,0,0,1,dist_max_pt_med,0,"10,80023789"
3,0,0,1,dist_max_pt_med,0,"11,6370492"
4,0,0,1,dist_max_pt_med,0,"10,79733706"
5,0,0,1,dist_max_pt_med,0,"10,8826766"
6,0,0,1,dist_max_pt_med,0,"11,68869925"
7,0,0,1,dist_max_pt_med,0,"10,80101943"
8,0,0,1,dist_max_pt_med,0,"10,8342557"
9,0,0,1,dist_max_pt_med,0,"11,08500791"
10,0,0,1,dist_max_pt_med,0,"11,14261937"
11,0,0,1,dist_max_pt_med,0,"11,54325962"
12,0,0,1,dist_max_pt_med,0,"11,25963235"
13,0,0,1,dist_max_pt_med,0,"11,71120667"
14,0,0,1,dist_max_pt_med,0,"11,07663465"
15,0,0,1,dist_max_pt_med,0,"12,24190736"
16,0,0,1,dist_max_pt_med,0,"11,28240514"
17,0,0,1,dist_max_pt_med,0,"10,68582606"
18,0,0,1,dist_max_pt_med,0,"11,01189756"
19,0,0,1,dist_max_pt_med,0,"10,43934965"
20,0,0,1,dist_max_pt_med,0,"11,03983903"
21,0,0,1,dist_max_pt_med,0,"11,37839842"
22,0,0,1,dist_max_pt_med,0,"11,03937173"
23,0,0,1,dist_max_pt_med,0,"10,63335037"
24,0,0,1,dist_max_pt_med,0,"10,90762687"
25,0,0,1,dist_max_pt_med,0,"11,39145803"
26,0,0,1,dist_max_pt_med,0,"11,14936137"
27,0,0,1,dist_max_pt_med,0,"11,26726818"
28,0,0,1,dist_max_pt_med,0,"10,69374108"
29,0,0,1,dist_max_pt_med,0,"11,19113612"
0,0,0,1,dist_max_api,0,"30,27572346"
1,0,0,1,dist_max_api,0,"29,03974843"
2,0,0,1,dist_max_api,0,"31,56719494"
3,0,0,1,dist_max_api,0,"30,35292578"
4,0,0,1,dist_max_api,0,"29,06669259"
5,0,0,1,dist_max_api,0,"29,97088957"
6,0,0,1,dist_max_api,0,"29,06346774"
7,0,0,1,dist_max_api,0,"31,47156382"
8,0,0,1,dist_max_api,0,"31,43008351"
9,0,0,1,dist_max_api,0,"30,82707858"
10,0,0,1,dist_max_api,0,"32,01315117"
11,0,0,1,dist_max_api,0,"33,19188499"
12,0,0,1,dist_max_api,0,"29,6727798"
13,0,0,1,dist_max_api,0,"31,16928244"
14,0,0,1,dist_max_api,0,"30,06197119"
15,0,0,1,dist_max_api,0,"29,72172189"
16,0,0,1,dist_max_api,0,"27,48370242"
17,0,0,1,dist_max_api,0,"27,46704531"
18,0,0,1,dist_max_api,0,"27,45048618"
19,0,0,1,dist_max_api,0,"27,44583201"
20,0,0,1,dist_max_api,0,"27,41696501"
21,0,0,1,dist_max_api,0,"27,37473392"
22,0,0,1,dist_max_api,0,"27,45604348"
23,0,0,1,dist_max_api,0,"27,43384862"
24,0,0,1,dist_max_api,0,"27,44795752"
25,0,0,1,dist_max_api,0,"27,51916385"
26,0,0,1,dist_max_api,0,"27,36708546"
27,0,0,1,dist_max_api,0,"27,45068884"
28,0,0,1,dist_max_api,0,"27,38373566"
29,0,0,1,dist_max_api,0,"27,4337678"
0,0,0,1,dist_pt_med,0,"4,75074029"
1,0,0,1,dist_pt_med,0,"4,815947771"
2,0,0,1,dist_pt_med,0,"4,745820522"
3,0,0,1,dist_pt_med,0,"4,800548315"
4,0,0,1,dist_pt_med,0,"4,777950525"
5,0,0,1,dist_pt_med,0,"4,78226161"
6,0,0,1,dist_pt_med,0,"4,730502367"
7,0,0,1,dist_pt_med,0,"4,883370161"
8,0,0,1,dist_pt_med,0,"4,784961462"
9,0,0,1,dist_pt_med,0,"4,816344023"
10,0,0,1,dist_pt_med,0,"4,785573483"
11,0,0,1,dist_pt_med,0,"4,836365938"
12,0,0,1,dist_pt_med,0,"4,78687191"
13,0,0,1,dist_pt_med,0,"4,782848358"
14,0,0,1,dist_pt_med,0,"4,737708569"
15,0,0,1,dist_pt_med,0,"4,784668446"
16,0,0,1,dist_pt_med,0,"4,821679115"
17,0,0,1,dist_pt_med,0,"4,822019577"
18,0,0,1,dist_pt_med,0,"4,815647125"
19,0,0,1,dist_pt_med,0,"4,777973175"
20,0,0,1,dist_pt_med,0,"4,748494148"
21,0,0,1,dist_pt_med,0,"4,833342552"
22,0,0,1,dist_pt_med,0,"4,764607668"
23,0,0,1,dist_pt_med,0,"4,851698875"
24,0,0,1,dist_pt_med,0,"4,780222893"
25,0,0,1,dist_pt_med,0,"4,770051003"
26,0,0,1,dist_pt_med,0,"4,816572428"
27,0,0,1,dist_pt_med,0,"4,789637089"
28,0,0,1,dist_pt_med,0,"4,80219388"
29,0,0,1,dist_pt_med,0,"4,813505411"
0,0,0,1,pertinencia,ST_contains,"61,06650305"
1,0,0,1,pertinencia,ST_contains,"60,73386431"
2,0,0,1,pertinencia,ST_contains,"60,96130466"
3,0,0,1,pertinencia,ST_contains,"60,78320694"
4,0,0,1,pertinencia,ST_contains,"60,12129164"
5,0,0,1,pertinencia,ST_contains,"60,60583591"
6,0,0,1,pertinencia,ST_contains,"60,98021126"
7,0,0,1,pertinencia,ST_contains,"60,84633303"
8,0,0,1,pertinencia,ST_contains,"61,39505458"
9,0,0,1,pertinencia,ST_contains,"61,4659543"
10,0,0,1,pertinencia,ST_contains,"61,57104206"
11,0,0,1,pertinencia,ST_contains,"61,33901215"
12,0,0,1,pertinencia,ST_contains,"60,87381506"
13,0,0,1,pertinencia,ST_contains,"58,62390232"
14,0,0,1,pertinencia,ST_contains,"60,81104684"
15,0,0,1,pertinencia,ST_contains,"60,80756426"
16,0,0,1,pertinencia,ST_contains,"61,16453791"
17,0,0,1,pertinencia,ST_contains,"65,86365819"
18,0,0,1,pertinencia,ST_contains,"61,89480162"
19,0,0,1,pertinencia,ST_contains,"61,36372161"
20,0,0,1,pertinencia,ST_contains,"59,46242905"
21,0,0,1,pertinencia,ST_contains,"61,83702326"
22,0,0,1,pertinencia,ST_contains,"61,46080446"
23,0,0,1,pertinencia,ST_contains,"60,80311465"
24,0,0,1,pertinencia,ST_contains,"60,9971776"
25,0,0,1,pertinencia,ST_contains,"62,52769828"
26,0,0,1,pertinencia,ST_contains,"62,59058952"
27,0,0,1,pertinencia,ST_contains,"61,30379844"
28,0,0,1,pertinencia,ST_contains,"61,62444067"
29,0,0,1,pertinencia,ST_contains,"57,35437274"
0,0,0,1,pertinencia,ST_coveredby,"62,52194571"
1,0,0,1,pertinencia,ST_coveredby,"61,63426304"
2,0,0,1,pertinencia,ST_coveredby,"61,58403158"
3,0,0,1,pertinencia,ST_coveredby,"61,61764193"
4,0,0,1,pertinencia,ST_coveredby,"61,56765723"
5,0,0,1,pertinencia,ST_coveredby,"61,63560295"
6,0,0,1,pertinencia,ST_coveredby,"61,59923077"
7,0,0,1,pertinencia,ST_coveredby,"61,66752982"
8,0,0,1,pertinencia,ST_coveredby,"61,55074334"
9,0,0,1,pertinencia,ST_coveredby,"61,66757727"
10,0,0,1,pertinencia,ST_coveredby,"61,70088315"
11,0,0,1,pertinencia,ST_coveredby,"61,51751137"
12,0,0,1,pertinencia,ST_coveredby,"61,60082555"
13,0,0,1,pertinencia,ST_coveredby,"61,53412724"
14,0,0,1,pertinencia,ST_coveredby,"61,46753025"
15,0,0,1,pertinencia,ST_coveredby,"61,50871253"
16,0,0,1,pertinencia,ST_coveredby,"61,50973988"
17,0,0,1,pertinencia,ST_coveredby,"61,6506803"
18,0,0,1,pertinencia,ST_coveredby,"61,50093675"
19,0,0,1,pertinencia,ST_coveredby,"61,56278419"
20,0,0,1,pertinencia,ST_coveredby,"61,60550427"
21,0,0,1,pertinencia,ST_coveredby,"61,59805322"
22,0,0,1,pertinencia,ST_coveredby,"61,47021198"
23,0,0,1,pertinencia,ST_coveredby,"61,5676713"
24,0,0,1,pertinencia,ST_coveredby,"61,63410926"
25,0,0,1,pertinencia,ST_coveredby,"61,61759448"
26,0,0,1,pertinencia,ST_coveredby,"61,60078907"
27,0,0,1,pertinencia,ST_coveredby,"61,73411274"
28,0,0,1,pertinencia,ST_coveredby,"61,570333"
29,0,0,1,pertinencia,ST_coveredby,"61,54813004"
0,0,0,1,pertinencia,ST_disjoint,"241,8371804"
1,0,0,1,pertinencia,ST_disjoint,"241,9857028"
2,0,0,1,pertinencia,ST_disjoint,"241,6053054"
3,0,0,1,pertinencia,ST_disjoint,"241,8518174"
4,0,0,1,pertinencia,ST_disjoint,"242,1866405"
5,0,0,1,pertinencia,ST_disjoint,"241,8864985"
6,0,0,1,pertinencia,ST_disjoint,"241,6534162"
7,0,0,1,pertinencia,ST_disjoint,"242,1731989"
8,0,0,1,pertinencia,ST_disjoint,"241,933331"
9,0,0,1,pertinencia,ST_disjoint,"241,8867667"
10,0,0,1,pertinencia,ST_disjoint,"241,753336"
11,0,0,1,pertinencia,ST_disjoint,"241,5059907"
12,0,0,1,pertinencia,ST_disjoint,"241,7672262"
13,0,0,1,pertinencia,ST_disjoint,"241,8367875"
14,0,0,1,pertinencia,ST_disjoint,"241,6031728"
15,0,0,1,pertinencia,ST_disjoint,"241,703007"
16,0,0,1,pertinencia,ST_disjoint,"241,5200143"
17,0,0,1,pertinencia,ST_disjoint,"241,5398252"
18,0,0,1,pertinencia,ST_disjoint,"241,9838758"
19,0,0,1,pertinencia,ST_disjoint,"241,7700527"
20,0,0,1,pertinencia,ST_disjoint,"241,7033021"
21,0,0,1,pertinencia,ST_disjoint,"241,5060077"
22,0,0,1,pertinencia,ST_disjoint,"242,2672424"
23,0,0,1,pertinencia,ST_disjoint,"241,8032174"
24,0,0,1,pertinencia,ST_disjoint,"241,9533567"
25,0,0,1,pertinencia,ST_disjoint,"241,8199959"
26,0,0,1,pertinencia,ST_disjoint,"241,7034438"
27,0,0,1,pertinencia,ST_disjoint,"241,853297"
28,0,0,1,pertinencia,ST_disjoint,"241,7855496"
29,0,0,1,pertinencia,ST_disjoint,"241,2864804"
0,0,0,1,pertinencia,ST_intersects,"61,41999626"
1,0,0,1,pertinencia,ST_intersects,"61,48289943"
2,0,0,1,pertinencia,ST_intersects,"61,6009903"
3,0,0,1,pertinencia,ST_intersects,"61,53594995"
4,0,0,1,pertinencia,ST_intersects,"61,43511891"
5,0,0,1,pertinencia,ST_intersects,"61,56473589"
6,0,0,1,pertinencia,ST_intersects,"61,50079131"
7,0,0,1,pertinencia,ST_intersects,"61,48425627"
8,0,0,1,pertinencia,ST_intersects,"61,50072479"
9,0,0,1,pertinencia,ST_intersects,"61,53420806"
10,0,0,1,pertinencia,ST_intersects,"61,46752405"
11,0,0,1,pertinencia,ST_intersects,"61,50085258"
12,0,0,1,pertinencia,ST_intersects,"61,51746035"
13,0,0,1,pertinencia,ST_intersects,"61,51770115"
14,0,0,1,pertinencia,ST_intersects,"61,56742811"
15,0,0,1,pertinencia,ST_intersects,"61,65084004"
16,0,0,1,pertinencia,ST_intersects,"62,96748567"
17,0,0,1,pertinencia,ST_intersects,"61,25087547"
18,0,0,1,pertinencia,ST_intersects,"61,3507731"
19,0,0,1,pertinencia,ST_intersects,"61,5842011"
20,0,0,1,pertinencia,ST_intersects,"61,66914201"
21,0,0,1,pertinencia,ST_intersects,"61,64925218"
22,0,0,1,pertinencia,ST_intersects,"61,51746011"
23,0,0,1,pertinencia,ST_intersects,"61,73422194"
24,0,0,1,pertinencia,ST_intersects,"61,57025027"
25,0,0,1,pertinencia,ST_intersects,"61,4644556"
26,0,0,1,pertinencia,ST_intersects,"61,56777358"
27,0,0,1,pertinencia,ST_intersects,"62,117589"
28,0,0,1,pertinencia,ST_intersects,"61,50145745"
29,0,0,1,pertinencia,ST_intersects,"61,58266377"
0,0,0,1,pertinencia,ST_within,"61,68458629"
1,0,0,1,pertinencia,ST_within,"61,73476553"
2,0,0,1,pertinencia,ST_within,"61,80297017"
3,0,0,1,pertinencia,ST_within,"61,79968262"
4,0,0,1,pertinencia,ST_within,"61,83223605"
5,0,0,1,pertinencia,ST_within,"61,8178854"
6,0,0,1,pertinencia,ST_within,"61,76754689"
7,0,0,1,pertinencia,ST_within,"61,83649755"
8,0,0,1,pertinencia,ST_within,"61,73183775"
9,0,0,1,pertinencia,ST_within,"61,78416395"
10,0,0,1,pertinencia,ST_within,"61,66753101"
11,0,0,1,pertinencia,ST_within,"61,65087771"
12,0,0,1,pertinencia,ST_within,"61,73413968"
13,0,0,1,pertinencia,ST_within,"61,66755939"
14,0,0,1,pertinencia,ST_within,"61,64972544"
15,0,0,1,pertinencia,ST_within,"61,78798485"
16,0,0,1,pertinencia,ST_within,"61,7477181"
17,0,0,1,pertinencia,ST_within,"61,70126009"
18,0,0,1,pertinencia,ST_within,"61,71748257"
19,0,0,1,pertinencia,ST_within,"61,83424282"
20,0,0,1,pertinencia,ST_within,"61,80344772"
21,0,0,1,pertinencia,ST_within,"61,68155432"
22,0,0,1,pertinencia,ST_within,"61,73425841"
23,0,0,1,pertinencia,ST_within,"61,75067043"
24,0,0,1,pertinencia,ST_within,"61,85367012"
25,0,0,1,pertinencia,ST_within,"61,84819961"
26,0,0,1,pertinencia,ST_within,"61,85075712"
27,0,0,1,pertinencia,ST_within,"61,86755919"
28,0,0,1,pertinencia,ST_within,"61,78692174"
29,0,0,1,pertinencia,ST_within,"61,767488"
0,gist,0,1,dist_med_api,0,"30,00046873"
1,gist,0,1,dist_med_api,0,"27,58371878"
2,gist,0,1,dist_med_api,0,"27,6677556"
3,gist,0,1,dist_med_api,0,"27,550493"
4,gist,0,1,dist_med_api,0,"27,53371668"
5,gist,0,1,dist_med_api,0,"27,5031147"
6,gist,0,1,dist_med_api,0,"27,57977653"
7,gist,0,1,dist_med_api,0,"27,4973433"
8,gist,0,1,dist_med_api,0,"27,70002842"
9,gist,0,1,dist_med_api,0,"27,66414452"
10,gist,0,1,dist_med_api,0,"27,7697072"
11,gist,0,1,dist_med_api,0,"27,63367105"
12,gist,0,1,dist_med_api,0,"27,76717663"
13,gist,0,1,dist_med_api,0,"27,70039821"
14,gist,0,1,dist_med_api,0,"27,69774055"
15,gist,0,1,dist_med_api,0,"27,83380127"
16,gist,0,1,dist_med_api,0,"27,63652515"
17,gist,0,1,dist_med_api,0,"27,59195638"
18,gist,0,1,dist_med_api,0,"27,55031013"
19,gist,0,1,dist_med_api,0,"27,72184134"
20,gist,0,1,dist_med_api,0,"27,56696439"
21,gist,0,1,dist_med_api,0,"27,53166175"
